EmployeeID,Age,Attrition,BusinessTravel,DistanceFromHome,Education,EducationField,EmployeeCount,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,ManagerID,Department
3524,24,No,Travel_Rarely,7,4,Life Sciences,1,Female,1,Laboratory Technician,Single,25760,8.0,Y,17,8,3,6.0,3,4,1,2,4.0,2.0,3.0,3,3,4337,Sales
3525,28,Yes,Travel_Rarely,15,4,Life Sciences,1,Male,2,Sales Executive,Married,41970,1.0,Y,13,8,0,1.0,3,1,0,0,3.0,4.0,2.0,1,3,3850,Research & Development
3526,26,No,Travel_Rarely,1,4,Life Sciences,1,Male,2,Sales Representative,Married,143360,1.0,Y,21,8,1,8.0,3,8,0,7,1.0,4.0,3.0,3,4,543,Research & Development
3527,30,No,Travel_Rarely,7,2,Life Sciences,1,Female,1,Manufacturing Director,Married,34480,1.0,Y,11,8,0,10.0,3,10,1,4,3.0,,3.0,3,3,804,Research & Development
3528,40,No,Travel_Frequently,26,4,Life Sciences,1,Male,2,Research Scientist,Married,194060,3.0,Y,20,8,3,16.0,2,1,0,0,3.0,4.0,1.0,3,4,2295,Research & Development
3529,35,No,Travel_Rarely,18,5,Medical,1,Female,2,Research Scientist,Divorced,65380,2.0,Y,16,8,1,15.0,3,7,6,4,3.0,2.0,4.0,3,3,3064,Research & Development
3530,34,No,Travel_Frequently,6,2,Life Sciences,1,Male,1,Research Director,Single,43060,0.0,Y,11,8,0,14.0,2,13,4,9,4.0,1.0,3.0,3,3,1047,Research & Development
3531,35,No,Travel_Frequently,3,3,Medical,1,Female,2,Laboratory Technician,Married,22580,1.0,Y,11,8,1,2.0,2,2,2,2,4.0,4.0,4.0,3,3,3483,Research & Development
3532,43,Yes,Travel_Rarely,5,3,Marketing,1,Female,3,Research Scientist,Single,45220,8.0,Y,15,8,1,7.0,3,4,1,3,1.0,3.0,2.0,3,3,1050,Sales
3533,32,No,Non-Travel,11,2,Other,1,Female,2,Research Scientist,Divorced,44870,1.0,Y,11,8,0,1.0,5,1,0,0,3.0,1.0,3.0,2,3,4147,Research & Development
3534,56,No,Travel_Rarely,3,2,Other,1,Male,2,Healthcare Representative,Divorced,44490,,Y,15,8,0,28.0,3,5,4,2,4.0,1.0,3.0,1,3,2127,Research & Development
3535,29,No,Travel_Rarely,26,1,Life Sciences,1,Male,1,Laboratory Technician,Married,22180,1.0,Y,24,8,1,10.0,1,10,0,8,,4.0,3.0,3,4,4056,Research & Development
3536,19,No,Travel_Rarely,23,4,Life Sciences,1,Male,2,Laboratory Technician,Single,191970,1.0,Y,12,8,0,1.0,2,1,0,0,3.0,1.0,3.0,3,3,105,Research & Development
3537,45,No,Travel_Rarely,22,3,Life Sciences,1,Female,2,Sales Representative,Married,132120,4.0,Y,13,8,0,7.0,4,3,0,2,1.0,3.0,2.0,3,3,3045,Research & Development
3538,37,No,Travel_Rarely,14,4,Life Sciences,1,Male,3,Research Scientist,Married,65770,1.0,Y,13,8,0,14.0,1,14,3,11,4.0,4.0,2.0,1,3,2082,Research & Development
3539,20,No,Travel_Rarely,6,3,Medical,1,Male,5,Research Director,Single,83920,1.0,Y,17,8,0,2.0,5,2,1,2,1.0,3.0,2.0,3,3,CEO,Research & Development
3540,44,Yes,Travel_Rarely,6,2,Human Resources,1,Male,3,Sales Executive,Single,45580,1.0,Y,13,8,1,6.0,2,6,0,2,3.0,3.0,3.0,1,3,2921,Human Resources
3541,53,No,Travel_Rarely,6,4,Life Sciences,1,Male,1,Research Director,Divorced,40310,3.0,Y,12,8,1,26.0,3,7,4,7,4.0,3.0,3.0,2,3,3855,Research & Development
3542,29,No,Travel_Rarely,23,3,Medical,1,Male,1,Sales Executive,Married,79690,0.0,Y,14,8,0,6.0,3,5,1,3,2.0,4.0,2.0,3,3,2586,Research & Development
3543,22,Yes,Travel_Frequently,22,4,Medical,1,Male,1,Sales Representative,Married,26540,0.0,Y,24,8,0,1.0,5,0,0,0,3.0,4.0,3.0,2,4,4280,Research & Development
3544,46,No,Travel_Rarely,2,3,Life Sciences,1,Male,2,Research Scientist,Married,165550,8.0,Y,14,8,2,28.0,4,26,15,9,3.0,1.0,3.0,3,3,4014,Research & Development
3545,44,No,Non-Travel,20,3,Life Sciences,1,Male,1,Sales Representative,Single,45560,2.0,Y,13,8,0,6.0,4,0,0,0,4.0,3.0,3.0,3,3,2488,Research & Development
3546,33,No,Travel_Rarely,28,4,Life Sciences,1,Female,1,Manager,Married,60910,1.0,Y,15,8,0,5.0,6,5,1,4,2.0,3.0,3.0,1,3,2582,Research & Development
3547,41,Yes,Non-Travel,12,3,Life Sciences,1,Male,2,Sales Representative,Divorced,195660,6.0,Y,16,8,0,5.0,2,1,0,0,1.0,1.0,1.0,4,3,2274,Research & Development
3548,30,No,Travel_Rarely,20,3,Marketing,1,Male,3,Sales Executive,Divorced,48100,8.0,Y,18,8,0,8.0,3,4,0,3,3.0,1.0,3.0,2,3,953,Sales
3549,40,No,Travel_Frequently,9,3,Medical,1,Male,1,Manufacturing Director,Married,45230,5.0,Y,16,8,1,5.0,5,0,0,0,2.0,2.0,3.0,4,3,298,Sales
3550,50,No,Travel_Frequently,25,4,Life Sciences,1,Female,2,Healthcare Representative,Married,32020,2.0,Y,24,8,1,32.0,2,2,2,2,4.0,1.0,3.0,3,4,2517,Research & Development
3551,28,No,Travel_Rarely,6,3,Technical Degree,1,Male,2,Research Scientist,Married,23510,1.0,Y,16,8,0,6.0,4,6,3,3,4.0,1.0,3.0,3,3,1969,Research & Development
3552,46,No,Travel_Rarely,8,4,Other,1,Male,3,Manager,Married,17020,5.0,Y,21,8,0,25.0,2,4,0,3,4.0,2.0,3.0,3,4,163,Research & Development
3553,35,No,Travel_Rarely,4,4,Marketing,1,Male,1,Laboratory Technician,Married,180410,3.0,Y,20,8,1,15.0,3,7,1,7,3.0,1.0,3.0,2,4,2422,Sales
3554,24,Yes,Travel_Rarely,28,4,Human Resources,1,Male,3,Manufacturing Director,Married,28860,1.0,Y,19,8,1,1.0,5,1,0,0,4.0,2.0,1.0,3,3,351,Human Resources
3555,33,No,Travel_Frequently,9,2,Medical,1,Female,1,Sales Executive,Married,20970,1.0,Y,14,8,2,10.0,5,10,0,1,2.0,3.0,2.0,2,3,3604,Research & Development
3556,36,No,Travel_Rarely,9,2,Medical,1,Male,2,Sales Executive,Divorced,119350,1.0,Y,11,8,3,7.0,6,7,1,7,3.0,3.0,3.0,4,3,4147,Research & Development
3557,30,No,Travel_Rarely,29,3,Marketing,1,Male,1,Sales Executive,Divorced,25460,1.0,Y,14,8,1,10.0,2,10,8,9,3.0,3.0,2.0,3,3,2867,Sales
3558,44,No,Travel_Rarely,3,4,Medical,1,Male,2,Research Scientist,Single,25640,1.0,Y,12,8,3,20.0,3,20,13,17,4.0,4.0,3.0,1,3,1987,Research & Development
3559,20,No,Travel_Rarely,18,4,Medical,1,Male,1,Human Resources,Single,84120,1.0,Y,13,8,0,2.0,2,2,2,2,3.0,4.0,3.0,2,3,1177,Research & Development
3560,46,No,Travel_Rarely,9,1,Medical,1,Female,1,Sales Executive,Divorced,141180,2.0,Y,22,8,0,12.0,3,6,1,4,4.0,4.0,2.0,3,4,991,Sales
3561,42,No,Non-Travel,5,4,Medical,1,Male,5,Sales Executive,Married,170460,7.0,Y,11,8,0,10.0,3,4,0,3,4.0,1.0,4.0,2,3,1593,Research & Development
3562,60,No,Travel_Rarely,2,2,Life Sciences,1,Male,2,Sales Executive,Divorced,25640,0.0,Y,14,8,1,12.0,3,11,1,9,2.0,4.0,3.0,3,3,1768,Sales
3563,32,No,Travel_Frequently,10,3,Life Sciences,1,Female,1,Sales Executive,Married,102660,1.0,Y,11,8,0,2.0,3,2,2,2,3.0,2.0,3.0,3,3,2422,Sales
3564,32,No,Travel_Frequently,9,3,Life Sciences,1,Female,2,Research Scientist,Single,50700,4.0,Y,12,8,1,10.0,6,8,0,7,4.0,3.0,3.0,3,3,4171,Research & Development
3565,36,No,Travel_Rarely,3,2,Marketing,1,Male,4,Healthcare Representative,Divorced,178610,2.0,Y,18,8,0,17.0,2,7,7,7,3.0,1.0,3.0,2,3,4035,Sales
3566,33,No,Travel_Rarely,26,2,Marketing,1,Male,1,Research Scientist,Married,42300,0.0,Y,12,8,0,15.0,0,14,4,10,1.0,4.0,3.0,3,3,570,Sales
3567,40,No,Travel_Rarely,1,3,Medical,1,Female,2,Research Scientist,Divorced,37800,7.0,Y,12,8,0,7.0,2,5,1,3,2.0,2.0,4.0,1,3,1969,Research & Development
3568,25,No,Travel_Rarely,6,2,Medical,1,Female,1,Laboratory Technician,Single,27680,0.0,Y,22,8,1,5.0,0,4,1,1,3.0,4.0,3.0,3,4,4289,Research & Development
3569,30,No,Travel_Rarely,9,3,Marketing,1,Female,1,Research Scientist,Married,90710,0.0,Y,19,8,1,12.0,2,11,5,7,4.0,2.0,3.0,2,3,2970,Sales
3570,42,No,Travel_Frequently,8,2,Medical,1,Male,1,Sales Executive,Married,106480,3.0,Y,13,8,1,20.0,1,1,0,0,1.0,1.0,3.0,3,3,2850,Human Resources
3571,35,No,Non-Travel,1,1,Life Sciences,1,Male,2,Sales Executive,Married,136100,4.0,Y,22,8,2,16.0,4,13,4,12,3.0,4.0,2.0,2,4,1231,Research & Development
3572,27,No,Travel_Rarely,7,3,Life Sciences,1,Male,3,Manufacturing Director,Married,34080,1.0,Y,24,8,0,9.0,2,9,6,8,1.0,1.0,2.0,3,4,1388,Research & Development
3573,54,No,Travel_Frequently,9,2,Medical,1,Male,2,Sales Representative,Divorced,29830,7.0,Y,14,8,1,33.0,2,5,1,4,4.0,3.0,1.0,2,3,2013,Research & Development
3574,44,No,Travel_Rarely,4,4,Life Sciences,1,Male,5,Laboratory Technician,Married,76320,1.0,Y,21,8,0,10.0,3,10,7,7,1.0,4.0,3.0,3,4,3046,Human Resources
3575,19,Yes,Non-Travel,2,2,Other,1,Male,3,Healthcare Representative,Single,98240,1.0,Y,18,8,0,1.0,2,1,0,0,1.0,2.0,4.0,3,3,1834,Sales
3576,29,No,Travel_Rarely,19,4,Life Sciences,1,Male,1,Manufacturing Director,Divorced,99500,1.0,Y,20,8,0,3.0,3,3,1,2,1.0,4.0,3.0,3,4,2701,Research & Development
3577,54,No,Travel_Rarely,9,4,Life Sciences,1,Male,2,Sales Executive,Married,20930,3.0,Y,19,8,0,36.0,2,10,0,9,4.0,4.0,3.0,3,3,124,Research & Development
3578,31,No,Travel_Rarely,21,3,Life Sciences,1,Male,2,Laboratory Technician,Married,99800,1.0,Y,12,8,0,6.0,1,6,0,1,3.0,1.0,2.0,3,3,2701,Research & Development
3579,31,No,Travel_Rarely,24,1,Marketing,1,Female,1,Sales Executive,Single,38940,1.0,Y,12,8,0,10.0,3,10,1,8,3.0,1.0,3.0,4,3,1136,Sales
3580,59,No,Travel_Rarely,3,4,Technical Degree,1,Male,1,Research Scientist,Single,40510,5.0,Y,16,8,3,13.0,3,6,0,5,3.0,4.0,3.0,3,3,4280,Research & Development
3581,43,No,Travel_Rarely,11,2,Life Sciences,1,Male,3,Laboratory Technician,Married,168350,3.0,Y,17,8,1,25.0,3,8,0,7,3.0,4.0,3.0,3,3,1292,Research & Development
3582,49,No,Travel_Rarely,14,4,Life Sciences,1,Male,2,Research Scientist,Married,62300,2.0,Y,14,8,0,23.0,2,1,0,0,1.0,3.0,4.0,2,3,3303,Sales
3583,36,No,Travel_Frequently,5,2,Marketing,1,Female,1,Laboratory Technician,Married,47170,1.0,Y,19,8,1,12.0,3,11,0,7,3.0,2.0,2.0,3,3,4337,Sales
3584,48,No,Travel_Rarely,1,4,Life Sciences,1,Female,2,Laboratory Technician,Single,132370,5.0,Y,13,8,1,7.0,2,1,0,0,4.0,2.0,2.0,4,3,2385,Research & Development
3585,27,No,Travel_Rarely,6,4,Life Sciences,1,Male,2,Laboratory Technician,Divorced,37550,1.0,Y,19,8,0,5.0,2,5,0,3,1.0,3.0,3.0,3,3,1231,Research & Development
3586,29,No,Travel_Rarely,17,4,Medical,1,Male,1,Laboratory Technician,Divorced,65820,1.0,Y,19,8,1,6.0,3,6,1,0,3.0,4.0,3.0,3,3,3931,Sales
3587,48,No,Travel_Rarely,1,1,Marketing,1,Male,2,Manufacturing Director,Single,74060,6.0,Y,14,8,2,25.0,2,1,0,0,4.0,4.0,4.0,3,3,168,Sales
3588,29,No,Travel_Rarely,3,3,Technical Degree,1,Female,2,Healthcare Representative,Divorced,48050,3.0,Y,16,8,1,9.0,2,7,1,7,4.0,4.0,2.0,3,3,804,Research & Development
3589,34,No,Travel_Rarely,9,4,Medical,1,Female,2,Laboratory Technician,Married,27410,0.0,Y,15,8,1,2.0,3,1,0,0,3.0,3.0,2.0,3,3,363,Sales
3590,44,No,Travel_Rarely,4,3,Life Sciences,1,Female,1,Laboratory Technician,Married,42620,7.0,Y,18,8,0,26.0,2,22,3,10,2.0,2.0,3.0,3,3,1561,Research & Development
3591,33,No,Travel_Rarely,8,2,Life Sciences,1,Female,2,Research Scientist,Divorced,161840,0.0,Y,13,8,1,10.0,2,9,0,8,4.0,3.0,3.0,4,3,1969,Research & Development
3592,19,No,Travel_Rarely,2,4,Marketing,1,Male,3,Laboratory Technician,Single,115570,1.0,Y,22,8,0,1.0,0,1,0,1,2.0,4.0,3.0,3,4,87,Sales
3593,23,No,Travel_Rarely,2,3,Medical,1,Male,3,Laboratory Technician,Married,18780,1.0,Y,13,8,1,1.0,2,1,0,1,4.0,3.0,3.0,3,3,3244,Sales
3594,25,Yes,Travel_Frequently,1,1,Life Sciences,1,Male,1,Manufacturing Director,Single,109320,1.0,Y,11,8,1,1.0,3,1,1,0,3.0,4.0,3.0,3,3,3850,Research & Development
3595,26,No,Travel_Rarely,9,3,Life Sciences,1,Male,2,Research Scientist,Single,68110,1.0,Y,11,8,1,8.0,4,8,2,2,3.0,4.0,2.0,3,3,1223,Human Resources
3596,45,Yes,Travel_Rarely,12,3,Human Resources,1,Male,2,Laboratory Technician,Single,43060,2.0,Y,11,8,2,26.0,3,24,1,11,1.0,2.0,3.0,3,3,2693,Human Resources
3597,55,No,Non-Travel,27,3,Life Sciences,1,Female,2,Manager,Divorced,48590,1.0,Y,24,8,1,34.0,3,33,15,0,4.0,2.0,3.0,4,4,4349,Research & Development
3598,21,Yes,Travel_Frequently,20,2,Medical,1,Female,4,Research Scientist,Single,53370,1.0,Y,14,8,1,2.0,2,2,2,2,1.0,3.0,1.0,3,3,1443,Research & Development
3599,46,No,Travel_Rarely,1,4,Life Sciences,1,Male,1,Manufacturing Director,Married,23400,2.0,Y,13,8,1,26.0,2,11,0,8,4.0,2.0,3.0,1,3,915,Research & Development
3600,34,No,Travel_Rarely,13,4,Medical,1,Male,3,Sales Representative,Single,74910,0.0,Y,14,8,1,4.0,3,3,0,2,3.0,1.0,3.0,2,3,1834,Sales
3601,51,No,Travel_Frequently,14,3,Life Sciences,1,Male,2,Research Director,Divorced,105270,4.0,Y,14,8,0,31.0,3,29,11,10,4.0,2.0,2.0,3,3,1131,Research & Development
3602,59,No,Travel_Rarely,4,2,Life Sciences,1,Male,2,Research Scientist,Single,165950,6.0,Y,21,8,1,25.0,2,9,5,4,4.0,4.0,2.0,3,4,2544,Research & Development
3603,34,No,Travel_Frequently,14,4,Medical,1,Female,3,Research Scientist,Divorced,88340,4.0,Y,13,8,1,15.0,1,11,5,10,3.0,2.0,4.0,3,3,168,Sales
3604,28,No,Travel_Frequently,2,3,Other,1,Female,1,Manager,Single,55770,0.0,Y,19,8,0,5.0,3,4,0,2,4.0,3.0,2.0,3,3,154,Research & Development
3605,44,No,Travel_Rarely,3,4,Life Sciences,1,Male,2,Research Scientist,Divorced,47070,1.0,Y,17,8,0,26.0,4,25,14,13,3.0,1.0,2.0,1,3,1074,Research & Development
3606,34,No,Travel_Frequently,1,3,Life Sciences,1,Male,2,Sales Executive,Married,24000,4.0,Y,18,8,1,14.0,3,10,1,8,3.0,2.0,4.0,3,3,3979,Sales
3607,35,No,Travel_Rarely,9,3,Life Sciences,1,Male,4,Healthcare Representative,Married,98240,0.0,Y,19,8,0,4.0,2,3,2,2,3.0,3.0,3.0,3,3,4383,Research & Development
3608,42,No,Travel_Rarely,23,4,Life Sciences,1,Female,1,Manager,Married,64470,6.0,Y,13,8,0,18.0,3,1,0,0,2.0,2.0,3.0,3,3,1004,Research & Development
3609,43,No,Travel_Rarely,7,2,Medical,1,Female,1,Laboratory Technician,Single,195020,3.0,Y,18,8,2,23.0,3,21,15,17,4.0,4.0,4.0,4,3,874,Research & Development
3610,36,No,Travel_Rarely,2,4,Medical,1,Male,1,Healthcare Representative,Single,27250,9.0,Y,21,8,1,18.0,4,16,5,12,3.0,2.0,3.0,2,4,3996,Research & Development
3611,44,Yes,Travel_Rarely,21,4,Life Sciences,1,Female,2,Laboratory Technician,Married,62720,1.0,Y,19,8,1,10.0,3,10,0,5,1.0,4.0,3.0,3,3,2976,Research & Development
3612,28,No,Travel_Frequently,2,3,Life Sciences,1,Female,2,Sales Representative,Married,21270,1.0,Y,14,8,0,2.0,3,2,2,2,4.0,4.0,3.0,3,3,744,Research & Development
3613,51,No,Travel_Frequently,21,4,Medical,1,Male,2,Research Scientist,Single,182000,0.0,Y,17,8,0,8.0,3,7,7,7,2.0,3.0,2.0,3,3,2509,Sales
3614,30,No,Non-Travel,2,4,Other,1,Male,1,Research Scientist,Single,20960,7.0,Y,11,8,3,10.0,2,8,1,7,3.0,3.0,3.0,3,3,2960,Research & Development
3615,29,Yes,Travel_Rarely,29,4,Technical Degree,1,Female,1,Sales Representative,Divorced,28860,3.0,Y,13,8,0,10.0,4,7,7,7,2.0,3.0,3.0,3,3,829,Research & Development
3616,28,No,Travel_Rarely,1,4,Life Sciences,1,Female,2,Sales Representative,Single,20330,2.0,Y,15,8,1,5.0,5,3,1,2,4.0,1.0,2.0,3,3,2225,Sales
3617,25,No,Travel_Rarely,18,2,Life Sciences,1,Male,1,Research Scientist,Single,36220,1.0,Y,25,8,0,2.0,0,2,2,1,4.0,2.0,2.0,3,4,2303,Research & Development
3618,32,No,Travel_Rarely,10,4,Other,1,Female,1,Sales Executive,Married,42330,1.0,Y,11,8,0,10.0,5,10,0,8,3.0,4.0,4.0,3,3,2488,Research & Development
3619,45,No,Travel_Frequently,19,3,Medical,1,Male,3,Laboratory Technician,Single,36810,3.0,Y,17,8,1,22.0,2,0,0,0,2.0,2.0,3.0,3,3,612,Research & Development
3620,39,No,Travel_Rarely,29,1,Marketing,1,Female,1,Laboratory Technician,Divorced,54600,6.0,Y,13,8,2,21.0,3,19,15,2,3.0,2.0,3.0,3,3,1397,Sales
3621,58,No,Travel_Rarely,27,3,Other,1,Male,2,Laboratory Technician,Divorced,21870,1.0,Y,18,8,1,2.0,1,2,2,2,1.0,3.0,3.0,1,3,3684,Research & Development
3622,32,Yes,Travel_Rarely,5,3,Technical Degree,1,Female,1,Sales Executive,Married,96020,1.0,Y,13,8,1,10.0,3,10,1,1,4.0,3.0,3.0,3,3,3769,Research & Development
3623,39,Yes,Travel_Rarely,18,2,Life Sciences,1,Male,2,Laboratory Technician,Single,28360,0.0,Y,20,8,0,6.0,3,5,0,3,3.0,1.0,3.0,2,4,2517,Research & Development
3624,30,No,Travel_Rarely,9,1,Marketing,1,Male,4,Research Director,Married,40890,0.0,Y,18,8,0,10.0,2,9,6,7,1.0,4.0,3.0,4,3,1064,Sales
3625,36,No,Travel_Rarely,1,3,Marketing,1,Male,2,Sales Executive,Married,166270,3.0,Y,12,8,0,10.0,5,7,1,7,4.0,3.0,3.0,2,3,3695,Sales
3626,46,No,Travel_Rarely,4,3,Medical,1,Male,1,Research Scientist,Single,26190,6.0,Y,12,8,1,10.0,3,7,5,7,4.0,1.0,4.0,2,3,2867,Sales
3627,28,No,Non-Travel,1,3,Medical,1,Male,5,Sales Executive,Married,56790,0.0,Y,13,8,0,10.0,2,9,7,5,3.0,4.0,3.0,2,3,1593,Research & Development
3628,50,No,Travel_Rarely,20,2,Medical,1,Female,5,Laboratory Technician,Married,154020,4.0,Y,21,8,0,25.0,3,3,1,2,4.0,1.0,3.0,2,4,1084,Research & Development
3629,40,Yes,Travel_Rarely,8,1,Other,1,Male,1,Laboratory Technician,Single,59850,2.0,Y,13,8,3,9.0,1,5,1,0,4.0,2.0,3.0,2,3,2970,Sales
3630,52,Yes,Travel_Rarely,3,2,Technical Degree,1,Male,3,Laboratory Technician,Single,25790,9.0,Y,19,8,1,10.0,1,8,7,7,2.0,2.0,2.0,3,3,1755,Research & Development
3631,30,No,Travel_Rarely,6,4,Medical,1,Female,1,Sales Executive,Married,30410,1.0,Y,11,8,1,9.0,2,9,0,8,2.0,1.0,3.0,2,3,2299,Research & Development
3632,39,No,Travel_Rarely,26,1,Medical,1,Male,2,Healthcare Representative,Single,34470,0.0,Y,14,8,0,9.0,5,8,1,7,1.0,3.0,3.0,3,3,915,Research & Development
3633,31,No,Non-Travel,1,2,Medical,1,Male,1,Sales Executive,Divorced,195130,1.0,Y,12,8,1,10.0,1,10,9,6,4.0,3.0,2.0,2,3,1340,Research & Development
3634,41,No,Non-Travel,6,3,Life Sciences,1,Female,1,Research Director,Single,27730,1.0,Y,11,8,0,19.0,3,19,11,9,3.0,2.0,3.0,3,3,125,Sales
3635,31,Yes,Travel_Frequently,3,1,Life Sciences,1,Male,1,Sales Executive,Single,71040,1.0,Y,14,8,1,3.0,3,3,2,2,4.0,2.0,4.0,3,3,4289,Research & Development
3636,44,Yes,Travel_Rarely,5,3,Life Sciences,1,Male,1,Laboratory Technician,Married,63220,4.0,Y,11,8,1,10.0,2,3,1,2,1.0,1.0,4.0,3,3,2970,Sales
3637,42,No,Non-Travel,4,3,Life Sciences,1,Male,2,Laboratory Technician,Married,20830,0.0,Y,12,8,2,21.0,3,20,2,10,3.0,3.0,2.0,2,3,335,Research & Development
3638,55,No,Travel_Rarely,11,3,Technical Degree,1,Male,2,Manufacturing Director,Married,83810,4.0,Y,15,8,1,23.0,3,19,9,11,4.0,3.0,3.0,3,3,953,Sales
3639,56,No,Travel_Rarely,3,2,Medical,1,Female,3,Manufacturing Director,Single,26910,6.0,Y,16,8,1,36.0,6,7,7,7,4.0,2.0,3.0,3,3,4035,Sales
3640,40,No,Non-Travel,1,1,Life Sciences,1,Male,1,Laboratory Technician,Divorced,42860,9.0,Y,15,8,0,6.0,6,4,0,0,3.0,3.0,3.0,3,3,2346,Research & Development
3641,34,No,Travel_Rarely,3,2,Technical Degree,1,Male,2,Research Director,Divorced,26590,0.0,Y,24,8,3,10.0,2,9,1,6,4.0,4.0,2.0,3,4,4071,Research & Development
3642,40,No,Travel_Rarely,4,3,Medical,1,Male,2,Sales Executive,Single,94340,1.0,Y,13,8,1,9.0,3,9,8,8,3.0,4.0,3.0,2,3,1595,Sales
3643,41,No,Travel_Frequently,1,4,Other,1,Female,2,Healthcare Representative,Divorced,55610,0.0,Y,11,8,0,10.0,2,9,1,7,3.0,1.0,3.0,2,3,4334,Sales
3644,35,No,Travel_Frequently,1,2,Technical Degree,1,Male,2,Manager,Single,66460,1.0,Y,13,8,1,9.0,2,9,1,1,3.0,3.0,3.0,2,3,3971,Sales
3645,51,No,Travel_Rarely,18,2,Life Sciences,1,Male,4,Manufacturing Director,Divorced,77250,1.0,Y,13,8,1,33.0,2,33,0,10,3.0,2.0,3.0,3,3,758,Sales
3646,38,No,Travel_Rarely,2,4,Life Sciences,1,Female,1,Research Scientist,Divorced,107250,3.0,Y,18,8,0,11.0,5,7,1,7,2.0,1.0,3.0,2,3,3931,Sales
3647,34,No,Travel_Rarely,4,3,Life Sciences,1,Male,2,Research Scientist,Single,88470,1.0,Y,16,8,0,10.0,3,10,9,6,3.0,1.0,4.0,4,3,1039,Sales
3648,25,No,Travel_Rarely,6,2,Medical,1,Female,4,Research Scientist,Married,20450,3.0,Y,19,8,0,7.0,3,3,1,2,4.0,4.0,2.0,3,3,2409,Research & Development
3649,58,Yes,Travel_Rarely,1,4,Technical Degree,1,Male,2,Sales Executive,Married,10090,7.0,Y,13,8,2,31.0,3,10,5,9,3.0,1.0,2.0,4,3,470,Sales
3650,40,No,Travel_Rarely,14,4,Medical,1,Female,1,Research Scientist,Married,33480,3.0,Y,22,8,0,7.0,2,4,0,3,2.0,2.0,3.0,1,4,1719,Research & Development
3651,36,No,Travel_Frequently,16,2,Life Sciences,1,Male,1,Research Scientist,Married,12810,2.0,Y,11,8,0,17.0,2,15,6,13,1.0,1.0,2.0,3,3,2867,Sales
3652,48,No,Travel_Rarely,2,1,Life Sciences,1,Male,2,Research Scientist,Single,28190,1.0,Y,20,8,0,11.0,2,10,0,8,4.0,4.0,3.0,2,4,2517,Research & Development
3653,27,No,Travel_Rarely,2,3,Life Sciences,1,Female,2,Laboratory Technician,Married,48510,8.0,Y,18,8,0,5.0,2,1,0,0,3.0,4.0,3.0,3,3,1207,Research & Development
3654,51,No,Travel_Rarely,4,1,Medical,1,Female,3,Manufacturing Director,Single,40280,3.0,Y,14,8,0,29.0,3,5,0,3,4.0,2.0,2.0,3,3,4328,Research & Development
3655,18,No,Non-Travel,1,4,Medical,1,Male,2,Sales Executive,Single,27200,1.0,Y,22,8,1,0.0,2,0,0,0,4.0,4.0,,3,4,804,Research & Development
3656,35,No,Travel_Rarely,1,4,Other,1,Female,2,Research Director,Married,81200,0.0,Y,13,8,0,10.0,2,9,0,0,4.0,4.0,3.0,2,3,4232,Research & Development
3657,27,No,Travel_Frequently,26,4,Medical,1,Female,1,Research Director,Single,46470,3.0,Y,17,8,0,8.0,3,6,0,0,4.0,4.0,3.0,4,3,2575,Research & Development
3658,55,Yes,Travel_Rarely,19,3,Technical Degree,1,Male,1,Human Resources,Single,46800,6.0,Y,14,8,3,24.0,0,19,3,8,1.0,3.0,2.0,4,3,3384,Research & Development
3659,56,No,Travel_Rarely,24,4,Life Sciences,1,Male,2,Laboratory Technician,Married,32210,4.0,Y,15,8,2,33.0,2,19,15,9,4.0,2.0,3.0,3,3,76,Research & Development
3660,34,No,Non-Travel,1,2,Life Sciences,1,Male,2,Research Scientist,Divorced,86210,1.0,Y,17,8,1,5.0,1,5,0,0,1.0,3.0,3.0,3,3,1823,Sales
3661,40,No,Travel_Rarely,3,3,Life Sciences,1,Male,2,Sales Executive,Divorced,45770,5.0,Y,11,8,1,15.0,3,12,11,8,2.0,3.0,3.0,2,3,1594,Research & Development
3662,34,No,Travel_Rarely,5,3,Life Sciences,1,Male,1,Research Scientist,Married,45530,4.0,Y,18,8,1,10.0,2,8,7,7,2.0,3.0,3.0,4,3,1765,Research & Development
3663,31,Yes,Travel_Frequently,2,2,Medical,1,Female,2,Manufacturing Director,Single,53960,7.0,Y,17,8,1,3.0,2,1,0,0,3.0,4.0,4.0,1,3,265,Research & Development
3664,35,Yes,Travel_Frequently,1,2,Medical,1,Male,1,Manufacturing Director,Married,67960,0.0,Y,13,8,0,5.0,2,4,3,2,4.0,3.0,2.0,3,3,2677,Research & Development
3665,38,No,Travel_Frequently,7,3,Medical,1,Female,2,Sales Representative,Divorced,76250,1.0,Y,15,8,0,4.0,2,4,0,3,4.0,3.0,3.0,2,3,2214,Research & Development
3666,34,No,Travel_Rarely,10,4,Other,1,Female,2,Laboratory Technician,Single,74120,1.0,Y,24,8,0,14.0,4,14,4,11,3.0,4.0,4.0,3,4,854,Research & Development
